user_id,variant,assignment_date,converted,order_value
901,control,2026-03-01,0,
902,treatment,2026-03-13,0,
903,treatment,2026-03-03,0,
904,control,2026-03-12,1,24.88
905,treatment,2026-03-11,0,
906,treatment,2026-03-01,0,
907,treatment,2026-03-04,0,
908,treatment,2026-03-13,0,
909,control,2026-03-03,0,
910,treatment,2026-03-10,0,
911,treatment,2026-03-06,0,
912,treatment,2026-03-12,0,
913,treatment,2026-03-09,0,
914,treatment,2026-03-09,0,
915,control,2026-03-11,0,
916,treatment,2026-03-13,0,
917,control,2026-03-05,0,
918,control,2026-03-12,0,
919,treatment,2026-03-11,0,
920,treatment,2026-03-07,0,
921,treatment,2026-03-03,0,
922,control,2026-03-10,0,
923,control,2026-03-02,0,
924,treatment,2026-03-05,1,40.79
925,treatment,2026-03-05,0,
926,treatment,2026-03-14,1,13.11
927,treatment,2026-03-14,0,
928,control,2026-03-09,0,
929,control,2026-03-12,0,
930,control,2026-03-01,0,
931,control,2026-03-02,0,
932,treatment,2026-03-13,0,
933,treatment,2026-03-12,0,
934,control,2026-03-06,1,50.8
935,treatment,2026-03-07,0,
936,treatment,2026-03-04,1,19.22
937,treatment,2026-03-02,1,32.8
938,control,2026-03-08,1,50.3
939,control,2026-03-10,0,
940,control,2026-03-03,0,
941,treatment,2026-03-09,1,69.57
942,treatment,2026-03-13,0,
943,control,2026-03-04,1,69.03
944,control,2026-03-12,0,
945,treatment,2026-03-11,0,
946,treatment,2026-03-07,0,
947,treatment,2026-03-01,0,
948,control,2026-03-11,0,
949,control,2026-03-13,0,
950,control,2026-03-01,0,
951,control,2026-03-01,0,
952,treatment,2026-03-11,1,24.91
953,treatment,2026-03-07,1,28.5
954,treatment,2026-03-08,0,
955,control,2026-03-03,0,
956,control,2026-03-13,0,
957,treatment,2026-03-09,0,
958,treatment,2026-03-10,1,31.54
959,control,2026-03-02,0,
960,treatment,2026-03-09,0,
961,control,2026-03-10,0,
962,treatment,2026-03-10,0,
963,treatment,2026-03-06,0,
964,treatment,2026-03-06,0,
965,treatment,2026-03-08,0,
966,treatment,2026-03-03,0,
967,treatment,2026-03-12,1,32.73
968,control,2026-03-06,0,
969,control,2026-03-04,0,
970,treatment,2026-03-13,0,
971,treatment,2026-03-01,1,27.36
972,treatment,2026-03-11,1,32.35
973,treatment,2026-03-04,0,
974,control,2026-03-11,0,
975,control,2026-03-11,0,
976,treatment,2026-03-02,1,32.08
977,treatment,2026-03-09,0,
978,treatment,2026-03-04,0,
979,treatment,2026-03-10,0,
980,treatment,2026-03-11,0,
981,control,2026-03-10,0,
982,control,2026-03-12,0,
983,control,2026-03-05,0,
984,treatment,2026-03-01,1,52.48
985,treatment,2026-03-03,0,
986,treatment,2026-03-02,0,
987,treatment,2026-03-12,0,
988,control,2026-03-05,0,
989,control,2026-03-05,0,
990,control,2026-03-10,0,
991,treatment,2026-03-14,0,
992,treatment,2026-03-09,0,
993,treatment,2026-03-07,0,
994,control,2026-03-11,0,
995,control,2026-03-12,0,
996,treatment,2026-03-06,0,
997,treatment,2026-03-06,0,
998,control,2026-03-14,0,
999,control,2026-03-14,0,
1000,treatment,2026-03-13,1,33.71
1001,treatment,2026-03-09,0,
1002,treatment,2026-03-02,0,
1003,treatment,2026-03-10,0,
1004,control,2026-03-05,0,
1005,control,2026-03-05,0,
1006,treatment,2026-03-07,0,
1007,control,2026-03-09,1,76.92
1008,control,2026-03-11,0,
1009,control,2026-03-07,0,
1010,control,2026-03-13,0,
1011,treatment,2026-03-03,0,
1012,treatment,2026-03-04,0,
1013,control,2026-03-04,0,
1014,treatment,2026-03-05,0,
1015,control,2026-03-06,0,
1016,control,2026-03-10,0,
1017,control,2026-03-01,0,
1018,treatment,2026-03-09,0,
1019,control,2026-03-02,0,
1020,treatment,2026-03-05,0,
1021,treatment,2026-03-09,0,
1022,control,2026-03-01,1,34.59
1023,control,2026-03-04,1,21.62
1024,control,2026-03-06,0,
1025,treatment,2026-03-04,0,
1026,treatment,2026-03-10,0,
1027,control,2026-03-13,0,
1028,treatment,2026-03-02,0,
1029,treatment,2026-03-09,0,
1030,control,2026-03-10,0,
1031,control,2026-03-11,0,
1032,control,2026-03-03,0,
1033,control,2026-03-09,0,
1034,control,2026-03-05,0,
1035,treatment,2026-03-04,0,
1036,treatment,2026-03-09,0,
1037,treatment,2026-03-02,0,
1038,treatment,2026-03-05,0,
1039,treatment,2026-03-12,0,
1040,treatment,2026-03-12,0,
1041,treatment,2026-03-13,0,
1042,treatment,2026-03-10,0,
1043,control,2026-03-02,0,
1044,control,2026-03-06,0,
1045,treatment,2026-03-09,0,
1046,treatment,2026-03-07,0,
1047,treatment,2026-03-12,0,
1048,treatment,2026-03-10,0,
1049,treatment,2026-03-03,0,
1050,control,2026-03-05,0,
1051,control,2026-03-09,1,105.77
1052,control,2026-03-05,1,36.09
1053,control,2026-03-12,0,
1054,control,2026-03-10,0,
1055,treatment,2026-03-01,1,44.74
1056,control,2026-03-01,0,
1057,control,2026-03-01,1,50.2
1058,control,2026-03-13,1,35.94
1059,control,2026-03-12,0,
1060,treatment,2026-03-03,0,
1061,treatment,2026-03-03,0,
1062,treatment,2026-03-09,1,34.63
1063,treatment,2026-03-12,0,
1064,control,2026-03-07,0,
1065,treatment,2026-03-12,0,
1066,treatment,2026-03-14,1,85.9
1067,treatment,2026-03-12,0,
1068,control,2026-03-03,1,51.73
1069,treatment,2026-03-14,1,25.62
1070,treatment,2026-03-05,0,
1071,treatment,2026-03-10,0,
1072,treatment,2026-03-06,0,
1073,control,2026-03-04,0,
1074,control,2026-03-05,0,
1075,control,2026-03-02,0,
1076,control,2026-03-12,0,
1077,treatment,2026-03-08,1,50.39
1078,treatment,2026-03-12,1,31.88
1079,control,2026-03-01,0,
1080,control,2026-03-11,0,
1081,treatment,2026-03-05,0,
1082,control,2026-03-07,0,
1083,treatment,2026-03-13,0,
1084,control,2026-03-01,1,68.18
1085,control,2026-03-11,0,
1086,control,2026-03-13,1,57.91
1087,treatment,2026-03-14,0,
1088,treatment,2026-03-04,0,
1089,treatment,2026-03-12,0,
1090,treatment,2026-03-13,0,
1091,control,2026-03-04,1,30.65
1092,control,2026-03-14,0,
1093,control,2026-03-04,1,33.76
1094,treatment,2026-03-14,0,
1095,treatment,2026-03-06,0,
1096,treatment,2026-03-08,0,
1097,treatment,2026-03-07,0,
1098,control,2026-03-06,0,
1099,control,2026-03-12,0,
1100,treatment,2026-03-10,0,
1101,control,2026-03-08,0,
1102,control,2026-03-07,0,
1103,treatment,2026-03-13,1,27.95
1104,treatment,2026-03-06,0,
1105,treatment,2026-03-05,0,
1106,treatment,2026-03-01,0,
1107,control,2026-03-10,1,61.5
1108,treatment,2026-03-02,0,
1109,treatment,2026-03-09,0,
1110,treatment,2026-03-09,1,66.9
1111,treatment,2026-03-14,0,
1112,control,2026-03-03,0,
1113,treatment,2026-03-06,0,
1114,treatment,2026-03-13,0,
1115,treatment,2026-03-10,0,
1116,treatment,2026-03-01,0,
1117,control,2026-03-09,1,64.46
1118,treatment,2026-03-02,1,103.51
1119,treatment,2026-03-04,0,
1120,control,2026-03-12,0,
1121,control,2026-03-13,0,
1122,treatment,2026-03-04,0,
1123,treatment,2026-03-01,0,
1124,control,2026-03-14,0,
1125,treatment,2026-03-01,0,
1126,treatment,2026-03-06,1,49.17
1127,control,2026-03-14,0,
1128,control,2026-03-11,0,
1129,control,2026-03-14,1,60.74
1130,control,2026-03-08,0,
1131,treatment,2026-03-03,1,66.3
1132,control,2026-03-10,0,
1133,control,2026-03-12,0,
1134,treatment,2026-03-08,0,
1135,treatment,2026-03-07,0,
1136,treatment,2026-03-01,1,42.1
1137,control,2026-03-08,1,65.1
1138,treatment,2026-03-08,0,
1139,treatment,2026-03-11,0,
1140,treatment,2026-03-04,0,
1141,control,2026-03-09,0,
1142,treatment,2026-03-06,0,
1143,treatment,2026-03-12,1,37.05
1144,treatment,2026-03-08,0,
1145,treatment,2026-03-12,1,21.5
1146,control,2026-03-09,0,
1147,treatment,2026-03-01,0,
1148,treatment,2026-03-01,0,
1149,treatment,2026-03-13,1,32.86
1150,control,2026-03-12,1,61.98
1151,control,2026-03-14,0,
1152,treatment,2026-03-12,0,
1153,control,2026-03-09,0,
1154,control,2026-03-07,0,
1155,treatment,2026-03-01,1,26.74
1156,control,2026-03-05,0,
1157,control,2026-03-08,0,
1158,control,2026-03-13,0,
1159,control,2026-03-10,0,
1160,control,2026-03-01,0,
1161,treatment,2026-03-03,0,
1162,control,2026-03-12,0,
1163,treatment,2026-03-11,0,
1164,control,2026-03-10,0,
1165,control,2026-03-10,0,
1166,treatment,2026-03-09,0,
1167,treatment,2026-03-14,0,
1168,control,2026-03-13,0,
1169,control,2026-03-07,0,
1170,control,2026-03-09,0,
1171,treatment,2026-03-10,0,
1172,treatment,2026-03-08,1,72.53
1173,treatment,2026-03-04,0,
1174,treatment,2026-03-09,0,
1175,treatment,2026-03-03,0,
1176,control,2026-03-01,1,45.21
1177,control,2026-03-02,0,
1178,control,2026-03-05,0,
1179,control,2026-03-09,0,
1180,control,2026-03-04,0,
1181,treatment,2026-03-07,1,64.04
1182,control,2026-03-08,0,
1183,treatment,2026-03-04,0,
1184,treatment,2026-03-09,0,
1185,treatment,2026-03-06,0,
1186,control,2026-03-11,0,
1187,control,2026-03-01,0,
1188,treatment,2026-03-13,1,68.59
1189,treatment,2026-03-06,0,
1190,control,2026-03-13,1,16.5
1191,control,2026-03-11,0,
1192,control,2026-03-04,0,
1193,control,2026-03-12,0,
1194,treatment,2026-03-13,0,
1195,treatment,2026-03-06,0,
1196,treatment,2026-03-14,0,
1197,treatment,2026-03-01,0,
1198,control,2026-03-12,0,
1199,treatment,2026-03-09,0,
1200,treatment,2026-03-09,1,42.68
1201,treatment,2026-03-09,0,
1202,control,2026-03-11,0,
1203,control,2026-03-12,0,
1204,treatment,2026-03-12,0,
1205,control,2026-03-01,0,
1206,control,2026-03-11,0,
1207,treatment,2026-03-06,0,
1208,treatment,2026-03-09,0,
1209,control,2026-03-14,0,
1210,treatment,2026-03-09,0,
1211,treatment,2026-03-09,0,
1212,control,2026-03-11,0,
1213,treatment,2026-03-12,0,
1214,control,2026-03-01,1,85.43
1215,control,2026-03-08,0,
1216,treatment,2026-03-09,1,54.09
1217,treatment,2026-03-13,1,41.3
1218,control,2026-03-01,0,
1219,treatment,2026-03-06,0,
1220,treatment,2026-03-11,0,
1221,treatment,2026-03-13,0,
1222,treatment,2026-03-13,0,
1223,treatment,2026-03-11,0,
1224,control,2026-03-03,0,
1225,control,2026-03-10,0,
1226,treatment,2026-03-04,1,52.37
1227,control,2026-03-09,0,
1228,treatment,2026-03-12,0,
1229,control,2026-03-07,0,
1230,control,2026-03-04,0,
1231,control,2026-03-09,0,
1232,control,2026-03-14,0,
1233,control,2026-03-09,0,
1234,control,2026-03-01,1,64.76
1235,control,2026-03-12,0,
1236,control,2026-03-02,0,
1237,treatment,2026-03-04,0,
1238,control,2026-03-05,0,
1239,control,2026-03-04,0,
1240,control,2026-03-07,0,
1241,treatment,2026-03-11,1,28.69
1242,control,2026-03-11,0,
1243,treatment,2026-03-14,0,
1244,treatment,2026-03-07,0,
1245,treatment,2026-03-02,0,
1246,treatment,2026-03-08,1,62.84
1247,treatment,2026-03-05,1,81.25
1248,treatment,2026-03-07,1,47.29
1249,control,2026-03-07,0,
1250,control,2026-03-14,0,
1251,control,2026-03-05,0,
1252,treatment,2026-03-08,1,23.66
1253,treatment,2026-03-06,0,
1254,treatment,2026-03-13,0,
1255,treatment,2026-03-09,0,
1256,control,2026-03-11,0,
1257,treatment,2026-03-10,1,31.98
1258,treatment,2026-03-06,0,
1259,treatment,2026-03-11,0,
1260,control,2026-03-13,0,
1261,control,2026-03-06,0,
1262,treatment,2026-03-10,1,55.93
1263,treatment,2026-03-13,0,
1264,control,2026-03-10,0,
1265,control,2026-03-12,0,
1266,control,2026-03-10,0,
1267,treatment,2026-03-09,0,
1268,control,2026-03-13,0,
1269,treatment,2026-03-05,0,
1270,control,2026-03-05,0,
1271,control,2026-03-03,0,
1272,treatment,2026-03-11,0,
1273,treatment,2026-03-13,1,30.98
1274,control,2026-03-06,0,
1275,treatment,2026-03-05,0,
1276,treatment,2026-03-11,0,
1277,treatment,2026-03-12,0,
1278,treatment,2026-03-14,0,
1279,treatment,2026-03-07,0,
1280,treatment,2026-03-07,1,24.21
1281,treatment,2026-03-09,0,
1282,treatment,2026-03-01,1,36.81
1283,control,2026-03-05,1,49.93
1284,treatment,2026-03-07,0,
1285,treatment,2026-03-06,0,
1286,control,2026-03-06,0,
1287,control,2026-03-09,1,65.67
1288,control,2026-03-13,0,
1289,control,2026-03-03,1,59.46
1290,control,2026-03-09,0,
1291,treatment,2026-03-08,0,
1292,control,2026-03-09,0,
1293,treatment,2026-03-11,1,59.02
1294,control,2026-03-02,0,
1295,treatment,2026-03-03,0,
1296,control,2026-03-11,0,
1297,control,2026-03-13,0,
1298,control,2026-03-01,1,33.27
1299,control,2026-03-06,0,
1300,control,2026-03-11,0,
1301,treatment,2026-03-06,0,
1302,treatment,2026-03-10,1,59.07
1303,treatment,2026-03-10,0,
1304,treatment,2026-03-07,0,
1305,treatment,2026-03-05,0,
1306,control,2026-03-09,0,
1307,treatment,2026-03-13,0,
1308,treatment,2026-03-08,0,
1309,treatment,2026-03-01,0,
1310,control,2026-03-11,0,
1311,control,2026-03-02,0,
1312,control,2026-03-11,0,
1313,treatment,2026-03-07,0,
1314,control,2026-03-06,0,
1315,treatment,2026-03-07,0,
1316,treatment,2026-03-07,1,57.99
1317,treatment,2026-03-14,0,
1318,control,2026-03-06,0,
1319,treatment,2026-03-04,1,41.1
1320,control,2026-03-03,0,
1321,control,2026-03-11,0,
1322,control,2026-03-05,0,
1323,treatment,2026-03-11,1,33.21
1324,treatment,2026-03-01,0,
1325,treatment,2026-03-13,0,
1326,control,2026-03-08,0,
1327,control,2026-03-10,0,
1328,control,2026-03-09,0,
1329,control,2026-03-14,0,
1330,control,2026-03-06,0,
1331,control,2026-03-09,0,
1332,control,2026-03-08,0,
1333,control,2026-03-09,0,
1334,treatment,2026-03-05,0,
1335,treatment,2026-03-14,0,
1336,control,2026-03-01,0,
1337,treatment,2026-03-11,0,
1338,treatment,2026-03-11,0,
1339,control,2026-03-07,0,
1340,control,2026-03-14,0,
1341,control,2026-03-01,0,
1342,treatment,2026-03-01,0,
1343,treatment,2026-03-12,0,
1344,treatment,2026-03-09,0,
1345,treatment,2026-03-10,0,
1346,treatment,2026-03-05,0,
1347,treatment,2026-03-11,0,
1348,treatment,2026-03-05,0,
1349,control,2026-03-12,0,
1350,control,2026-03-02,1,61.41
1351,control,2026-03-05,0,
1352,treatment,2026-03-14,0,
1353,control,2026-03-05,0,
1354,treatment,2026-03-04,0,
1355,control,2026-03-01,1,50.19
1356,treatment,2026-03-03,0,
1357,control,2026-03-10,1,65.27
1358,treatment,2026-03-07,0,
1359,control,2026-03-02,0,
1360,control,2026-03-04,1,33.65
1361,treatment,2026-03-08,0,
1362,control,2026-03-06,0,
1363,control,2026-03-13,1,99.75
1364,control,2026-03-08,0,
1365,treatment,2026-03-06,1,53.34
1366,control,2026-03-05,0,
1367,treatment,2026-03-07,1,84.26
1368,treatment,2026-03-05,0,
1369,treatment,2026-03-11,0,
1370,control,2026-03-03,1,63.66
1371,treatment,2026-03-10,0,
1372,control,2026-03-02,0,
1373,treatment,2026-03-11,0,
1374,treatment,2026-03-01,0,
1375,control,2026-03-13,0,
1376,treatment,2026-03-10,0,
1377,treatment,2026-03-09,1,77.58
1378,control,2026-03-14,0,
1379,treatment,2026-03-14,0,
1380,control,2026-03-09,0,
1381,treatment,2026-03-03,0,
1382,control,2026-03-05,0,
1383,treatment,2026-03-01,1,28.16
1384,treatment,2026-03-04,0,
1385,control,2026-03-08,1,22.73
1386,treatment,2026-03-12,0,
1387,treatment,2026-03-11,0,
1388,treatment,2026-03-12,0,
1389,treatment,2026-03-13,0,
1390,control,2026-03-11,0,
1391,treatment,2026-03-04,0,
1392,treatment,2026-03-10,0,
1393,treatment,2026-03-14,0,
1394,control,2026-03-12,0,
1395,treatment,2026-03-12,0,
1396,control,2026-03-05,1,82.92
1397,control,2026-03-14,0,
1398,treatment,2026-03-02,0,
1399,treatment,2026-03-04,0,
1400,treatment,2026-03-11,0,
1401,treatment,2026-03-05,0,
1402,treatment,2026-03-10,1,17.03
1403,control,2026-03-05,0,
1404,control,2026-03-05,0,
1405,treatment,2026-03-11,0,
1406,treatment,2026-03-04,0,
1407,treatment,2026-03-04,0,
1408,control,2026-03-02,1,26.7
1409,control,2026-03-04,0,
1410,control,2026-03-03,0,
1411,treatment,2026-03-09,0,
1412,treatment,2026-03-07,0,
1413,treatment,2026-03-05,0,
1414,treatment,2026-03-10,0,
1415,treatment,2026-03-06,0,
1416,control,2026-03-04,1,46.23
1417,treatment,2026-03-07,0,
1418,treatment,2026-03-08,0,
1419,control,2026-03-05,0,
1420,control,2026-03-01,0,
1421,control,2026-03-09,0,
1422,treatment,2026-03-12,0,
1423,control,2026-03-08,0,
1424,control,2026-03-08,0,
1425,control,2026-03-06,0,
1426,control,2026-03-01,0,
1427,control,2026-03-09,0,
1428,control,2026-03-12,0,
1429,control,2026-03-08,0,
1430,control,2026-03-08,0,
1431,control,2026-03-02,0,
1432,treatment,2026-03-13,1,55.6
1433,control,2026-03-08,0,
1434,control,2026-03-04,0,
1435,control,2026-03-05,0,
1436,control,2026-03-05,1,13.85
1437,treatment,2026-03-06,0,
1438,control,2026-03-04,0,
1439,treatment,2026-03-06,0,
1440,treatment,2026-03-11,0,
1441,treatment,2026-03-06,0,
1442,treatment,2026-03-12,1,71.51
1443,treatment,2026-03-12,0,
1444,control,2026-03-03,0,
1445,treatment,2026-03-11,0,
1446,control,2026-03-08,0,
1447,treatment,2026-03-05,0,
1448,control,2026-03-05,1,26.52
1449,control,2026-03-07,0,
1450,treatment,2026-03-04,0,
1451,treatment,2026-03-14,0,
1452,treatment,2026-03-01,0,
1453,treatment,2026-03-08,0,
1454,control,2026-03-08,0,
1455,control,2026-03-04,0,
1456,control,2026-03-03,0,
1457,control,2026-03-10,1,64.36
1458,control,2026-03-08,0,
1459,control,2026-03-10,0,
1460,control,2026-03-13,0,
1461,treatment,2026-03-07,0,
1462,treatment,2026-03-13,0,
1463,control,2026-03-09,0,
1464,control,2026-03-14,0,
1465,treatment,2026-03-04,1,42.03
1466,treatment,2026-03-13,0,
1467,treatment,2026-03-12,0,
1468,control,2026-03-04,0,
1469,control,2026-03-04,0,
1470,treatment,2026-03-01,0,
1471,control,2026-03-08,1,30.55
1472,control,2026-03-12,0,
1473,treatment,2026-03-13,0,
1474,treatment,2026-03-06,0,
1475,control,2026-03-02,0,
1476,control,2026-03-11,1,19.26
1477,treatment,2026-03-08,0,
1478,control,2026-03-07,0,
1479,control,2026-03-13,1,73.85
1480,control,2026-03-10,1,61.22
1481,control,2026-03-04,1,29.34
1482,control,2026-03-13,0,
1483,treatment,2026-03-02,0,
1484,control,2026-03-10,0,
1485,treatment,2026-03-07,0,
1486,control,2026-03-12,0,
1487,treatment,2026-03-13,0,
1488,control,2026-03-12,0,
1489,treatment,2026-03-11,0,
1490,treatment,2026-03-04,0,
1491,control,2026-03-07,0,
1492,treatment,2026-03-14,0,
1493,treatment,2026-03-07,0,
1494,control,2026-03-01,0,
1495,control,2026-03-12,0,
1496,treatment,2026-03-11,0,
1497,treatment,2026-03-04,0,
1498,control,2026-03-14,0,
1499,control,2026-03-11,0,
1500,control,2026-03-05,0,
1501,treatment,2026-03-03,1,44.65
1502,treatment,2026-03-10,1,43.19
1503,treatment,2026-03-03,0,
1504,treatment,2026-03-10,0,
1505,treatment,2026-03-06,0,
1506,treatment,2026-03-08,0,
1507,control,2026-03-06,1,30.03
1508,control,2026-03-02,0,
1509,control,2026-03-07,0,
1510,control,2026-03-07,0,
1511,treatment,2026-03-05,0,
1512,control,2026-03-11,0,
1513,treatment,2026-03-05,0,
1514,control,2026-03-04,0,
1515,treatment,2026-03-10,0,
1516,treatment,2026-03-04,1,38.12
1517,control,2026-03-12,0,
1518,control,2026-03-06,0,
1519,control,2026-03-11,0,
1520,treatment,2026-03-12,0,
1521,control,2026-03-14,0,
1522,treatment,2026-03-12,0,
1523,control,2026-03-11,0,
1524,treatment,2026-03-07,0,
1525,treatment,2026-03-08,0,
1526,treatment,2026-03-06,0,
1527,control,2026-03-09,0,
1528,treatment,2026-03-10,1,78.72
1529,control,2026-03-08,0,
1530,control,2026-03-14,0,
1531,control,2026-03-01,1,47.04
1532,treatment,2026-03-02,0,
1533,treatment,2026-03-07,0,
1534,control,2026-03-07,0,
1535,treatment,2026-03-14,0,
1536,treatment,2026-03-13,1,57.48
1537,control,2026-03-08,0,
1538,treatment,2026-03-11,1,74.74
1539,treatment,2026-03-01,0,
1540,treatment,2026-03-01,1,54.59
1541,control,2026-03-09,1,51.83
1542,treatment,2026-03-12,0,
1543,treatment,2026-03-08,0,
1544,control,2026-03-04,0,
1545,treatment,2026-03-11,0,
1546,treatment,2026-03-10,0,
1547,treatment,2026-03-07,0,
1548,treatment,2026-03-03,0,
1549,control,2026-03-06,0,
1550,control,2026-03-05,0,
1551,treatment,2026-03-05,0,
1552,control,2026-03-04,1,71.87
1553,control,2026-03-05,0,
1554,treatment,2026-03-11,0,
1555,treatment,2026-03-02,0,
1556,control,2026-03-10,0,
1557,treatment,2026-03-12,0,
1558,treatment,2026-03-13,0,
1559,control,2026-03-12,0,
1560,treatment,2026-03-13,0,
1561,treatment,2026-03-10,0,
1562,treatment,2026-03-05,0,
1563,treatment,2026-03-03,0,
1564,treatment,2026-03-12,0,
1565,treatment,2026-03-01,0,
1566,control,2026-03-02,0,
1567,treatment,2026-03-06,0,
1568,treatment,2026-03-04,0,
1569,control,2026-03-12,1,28.5
1570,control,2026-03-07,0,
1571,treatment,2026-03-13,0,
1572,control,2026-03-11,0,
1573,control,2026-03-04,0,
1574,control,2026-03-06,0,
1575,treatment,2026-03-11,0,
1576,treatment,2026-03-02,0,
1577,control,2026-03-06,0,
1578,treatment,2026-03-13,0,
1579,control,2026-03-13,0,
1580,control,2026-03-08,0,
1581,treatment,2026-03-02,0,
1582,treatment,2026-03-11,0,
1583,control,2026-03-03,0,
1584,control,2026-03-06,0,
1585,control,2026-03-09,0,
1586,control,2026-03-03,0,
1587,control,2026-03-09,0,
1588,control,2026-03-12,0,
1589,treatment,2026-03-01,0,
1590,treatment,2026-03-07,0,
1591,control,2026-03-06,0,
1592,control,2026-03-10,0,
1593,treatment,2026-03-07,0,
1594,control,2026-03-03,0,
1595,treatment,2026-03-05,0,
1596,control,2026-03-06,0,
1597,treatment,2026-03-02,0,
