user_id,variant,assignment_date,sessions_14d,retained_30d
873,control,2026-03-11,11,1
874,control,2026-03-05,7,0
875,control,2026-03-08,6,0
876,control,2026-03-06,6,0
877,treatment,2026-03-15,7,0
878,treatment,2026-03-10,3,1
879,control,2026-03-12,4,0
880,treatment,2026-03-11,4,1
881,treatment,2026-03-09,10,0
882,control,2026-03-12,7,0
883,treatment,2026-03-12,6,0
884,control,2026-03-14,3,1
885,treatment,2026-03-13,6,1
886,control,2026-03-07,12,0
887,treatment,2026-03-02,8,0
888,treatment,2026-03-06,15,0
889,treatment,2026-03-15,9,1
890,control,2026-03-14,6,0
891,control,2026-03-02,7,0
892,treatment,2026-03-04,8,0
893,treatment,2026-03-04,11,1
894,control,2026-03-02,16,0
895,treatment,2026-03-05,8,0
896,treatment,2026-03-04,8,0
897,control,2026-03-05,4,0
898,control,2026-03-03,15,0
899,treatment,2026-03-14,4,0
900,control,2026-03-14,9,0
901,control,2026-03-13,9,0
902,treatment,2026-03-14,3,1
903,control,2026-03-06,9,0
904,treatment,2026-03-04,11,0
905,treatment,2026-03-02,12,0
906,treatment,2026-03-05,12,1
907,treatment,2026-03-07,13,1
908,control,2026-03-10,10,0
909,treatment,2026-03-07,12,1
910,treatment,2026-03-11,9,1
911,control,2026-03-03,9,0
912,control,2026-03-03,10,1
913,control,2026-03-14,9,0
914,control,2026-03-02,4,1
915,treatment,2026-03-06,6,0
916,control,2026-03-14,8,1
917,control,2026-03-07,10,0
918,treatment,2026-03-11,9,1
919,control,2026-03-14,11,0
920,treatment,2026-03-03,6,1
921,treatment,2026-03-10,7,0
922,control,2026-03-05,7,1
923,control,2026-03-04,11,1
924,control,2026-03-15,12,1
925,control,2026-03-14,8,0
926,control,2026-03-04,10,0
927,control,2026-03-11,8,0
928,treatment,2026-03-13,15,0
929,control,2026-03-08,7,0
930,control,2026-03-03,6,1
931,treatment,2026-03-08,6,1
932,control,2026-03-03,12,0
933,control,2026-03-15,9,0
934,treatment,2026-03-06,5,1
935,control,2026-03-12,9,1
936,control,2026-03-07,9,1
937,treatment,2026-03-11,4,0
938,treatment,2026-03-13,12,1
939,control,2026-03-04,12,0
940,treatment,2026-03-04,9,0
941,treatment,2026-03-02,4,1
942,control,2026-03-03,7,0
943,control,2026-03-05,7,0
944,treatment,2026-03-12,10,0
945,control,2026-03-09,13,0
946,treatment,2026-03-09,8,0
947,treatment,2026-03-09,9,1
948,treatment,2026-03-06,10,0
949,control,2026-03-03,6,0
950,treatment,2026-03-10,6,1
951,control,2026-03-03,8,0
952,control,2026-03-12,7,1
953,treatment,2026-03-08,10,0
954,control,2026-03-13,6,0
955,control,2026-03-03,12,0
956,control,2026-03-09,10,0
957,control,2026-03-05,7,0
958,treatment,2026-03-03,15,0
959,control,2026-03-05,7,0
960,control,2026-03-03,10,0
961,control,2026-03-15,5,0
962,treatment,2026-03-05,12,1
963,treatment,2026-03-07,7,0
964,treatment,2026-03-07,5,1
965,treatment,2026-03-06,10,1
966,control,2026-03-05,7,0
967,control,2026-03-03,13,0
968,treatment,2026-03-02,9,0
969,treatment,2026-03-04,9,1
970,control,2026-03-07,11,0
971,control,2026-03-08,15,1
972,control,2026-03-03,9,0
973,control,2026-03-13,3,0
974,control,2026-03-14,9,1
975,control,2026-03-12,9,1
976,treatment,2026-03-11,5,0
977,treatment,2026-03-09,12,1
978,treatment,2026-03-10,12,0
979,treatment,2026-03-14,11,0
980,control,2026-03-10,8,1
981,control,2026-03-15,5,1
982,treatment,2026-03-12,10,0
983,treatment,2026-03-10,10,1
984,treatment,2026-03-15,11,1
985,treatment,2026-03-15,9,0
986,treatment,2026-03-08,4,0
987,treatment,2026-03-03,6,0
988,treatment,2026-03-03,18,1
989,control,2026-03-09,5,0
990,treatment,2026-03-15,8,0
991,control,2026-03-11,8,1
992,treatment,2026-03-06,10,0
993,treatment,2026-03-14,4,1
994,treatment,2026-03-08,14,0
995,control,2026-03-06,4,1
996,treatment,2026-03-10,11,1
997,treatment,2026-03-03,9,1
998,control,2026-03-14,8,1
999,treatment,2026-03-03,6,1
1000,treatment,2026-03-06,10,0
1001,control,2026-03-15,11,1
1002,treatment,2026-03-07,11,0
1003,control,2026-03-05,5,0
1004,treatment,2026-03-12,7,1
1005,control,2026-03-04,4,1
1006,treatment,2026-03-03,16,0
1007,control,2026-03-05,12,1
1008,control,2026-03-12,6,0
1009,control,2026-03-03,10,1
1010,control,2026-03-09,6,1
1011,control,2026-03-02,4,0
1012,control,2026-03-12,9,0
1013,treatment,2026-03-15,15,0
1014,control,2026-03-04,12,0
1015,treatment,2026-03-04,7,0
1016,control,2026-03-12,10,1
1017,treatment,2026-03-11,10,1
1018,control,2026-03-12,7,1
1019,control,2026-03-06,7,0
1020,control,2026-03-11,8,0
1021,control,2026-03-11,8,1
1022,treatment,2026-03-02,8,0
1023,control,2026-03-15,7,1
1024,control,2026-03-06,10,1
1025,treatment,2026-03-11,15,0
1026,control,2026-03-03,10,1
1027,treatment,2026-03-13,10,0
1028,control,2026-03-03,6,0
1029,treatment,2026-03-14,10,0
1030,treatment,2026-03-13,8,0
1031,control,2026-03-14,13,1
1032,treatment,2026-03-15,9,0
1033,treatment,2026-03-05,6,0
1034,treatment,2026-03-02,5,1
1035,treatment,2026-03-08,11,1
1036,treatment,2026-03-11,10,0
1037,treatment,2026-03-12,10,1
1038,treatment,2026-03-15,8,1
1039,control,2026-03-14,8,1
1040,control,2026-03-11,9,0
1041,treatment,2026-03-05,12,0
1042,treatment,2026-03-15,9,0
1043,treatment,2026-03-09,7,1
1044,treatment,2026-03-11,10,1
1045,treatment,2026-03-13,9,0
1046,treatment,2026-03-15,12,0
1047,control,2026-03-10,8,1
1048,treatment,2026-03-14,13,1
1049,treatment,2026-03-07,11,0
1050,treatment,2026-03-12,6,1
1051,control,2026-03-13,9,1
1052,control,2026-03-03,6,1
1053,treatment,2026-03-07,10,0
1054,treatment,2026-03-05,12,1
1055,treatment,2026-03-15,7,1
1056,treatment,2026-03-05,9,1
1057,control,2026-03-07,5,0
1058,treatment,2026-03-10,10,1
1059,control,2026-03-05,4,1
1060,treatment,2026-03-12,12,0
1061,treatment,2026-03-15,11,1
1062,treatment,2026-03-11,8,0
1063,control,2026-03-14,11,1
1064,control,2026-03-15,7,0
1065,control,2026-03-07,7,0
1066,control,2026-03-05,7,0
1067,treatment,2026-03-15,9,0
1068,control,2026-03-13,10,0
1069,treatment,2026-03-02,12,0
1070,control,2026-03-03,4,0
1071,control,2026-03-08,9,0
1072,control,2026-03-12,7,0
1073,treatment,2026-03-06,6,0
1074,control,2026-03-04,10,1
1075,control,2026-03-09,13,0
1076,treatment,2026-03-09,7,0
1077,treatment,2026-03-03,7,0
1078,treatment,2026-03-09,18,1
1079,treatment,2026-03-05,11,1
1080,control,2026-03-10,8,1
1081,treatment,2026-03-15,9,1
1082,treatment,2026-03-06,18,1
1083,control,2026-03-08,8,1
1084,treatment,2026-03-03,5,0
1085,control,2026-03-05,10,1
1086,control,2026-03-14,6,1
1087,treatment,2026-03-06,13,1
1088,control,2026-03-09,8,1
1089,control,2026-03-06,6,0
1090,treatment,2026-03-09,5,0
1091,control,2026-03-08,12,1
1092,treatment,2026-03-02,6,1
1093,control,2026-03-12,9,0
1094,treatment,2026-03-08,5,1
1095,treatment,2026-03-06,7,1
1096,control,2026-03-15,9,1
1097,control,2026-03-10,10,0
1098,treatment,2026-03-15,9,0
1099,control,2026-03-02,6,1
1100,control,2026-03-13,6,0
1101,control,2026-03-07,7,0
1102,treatment,2026-03-15,7,1
1103,treatment,2026-03-12,11,1
1104,treatment,2026-03-05,6,1
1105,control,2026-03-15,6,0
1106,treatment,2026-03-06,7,0
1107,treatment,2026-03-12,11,1
1108,control,2026-03-07,6,0
1109,control,2026-03-02,6,0
1110,treatment,2026-03-13,9,1
1111,treatment,2026-03-14,11,1
1112,treatment,2026-03-10,14,1
1113,treatment,2026-03-14,10,0
1114,control,2026-03-02,11,0
1115,control,2026-03-08,10,0
1116,treatment,2026-03-03,6,0
1117,control,2026-03-02,5,0
1118,control,2026-03-13,3,0
1119,control,2026-03-04,4,0
1120,control,2026-03-07,8,0
1121,control,2026-03-14,5,1
1122,treatment,2026-03-15,12,0
1123,treatment,2026-03-08,8,0
1124,control,2026-03-09,13,1
1125,control,2026-03-03,3,1
1126,control,2026-03-04,12,0
1127,treatment,2026-03-09,8,0
1128,treatment,2026-03-04,13,0
1129,control,2026-03-10,14,1
1130,treatment,2026-03-08,8,1
1131,treatment,2026-03-07,4,0
1132,treatment,2026-03-05,6,0
1133,treatment,2026-03-10,12,0
1134,control,2026-03-12,7,1
1135,treatment,2026-03-14,6,0
1136,control,2026-03-11,9,1
1137,control,2026-03-14,6,0
1138,treatment,2026-03-07,8,0
1139,control,2026-03-04,7,0
1140,control,2026-03-08,18,1
1141,control,2026-03-15,10,1
1142,treatment,2026-03-02,9,0
1143,control,2026-03-13,14,1
1144,treatment,2026-03-08,3,0
1145,treatment,2026-03-05,9,1
1146,control,2026-03-07,13,1
1147,treatment,2026-03-04,10,0
1148,treatment,2026-03-07,5,0
1149,treatment,2026-03-12,4,0
1150,control,2026-03-13,11,1
1151,control,2026-03-06,4,0
1152,control,2026-03-08,11,1
1153,treatment,2026-03-07,10,0
1154,treatment,2026-03-10,12,1
1155,control,2026-03-14,11,1
1156,treatment,2026-03-02,11,1
1157,control,2026-03-11,9,0
1158,control,2026-03-09,4,0
1159,control,2026-03-15,8,0
1160,control,2026-03-03,5,0
1161,control,2026-03-07,10,0
1162,treatment,2026-03-10,10,0
1163,control,2026-03-02,9,0
1164,control,2026-03-12,8,1
1165,treatment,2026-03-07,6,0
1166,treatment,2026-03-12,13,1
1167,treatment,2026-03-09,11,1
1168,treatment,2026-03-15,12,0
1169,treatment,2026-03-11,6,0
1170,control,2026-03-08,7,1
1171,control,2026-03-02,5,0
1172,control,2026-03-06,10,1
1173,control,2026-03-05,2,0
1174,control,2026-03-03,10,1
1175,control,2026-03-12,6,0
1176,control,2026-03-11,1,1
1177,control,2026-03-05,9,1
1178,control,2026-03-03,8,0
1179,treatment,2026-03-06,12,0
1180,control,2026-03-03,8,0
1181,treatment,2026-03-06,11,0
1182,treatment,2026-03-06,9,0
1183,treatment,2026-03-11,11,0
1184,control,2026-03-04,8,1
1185,treatment,2026-03-14,9,0
1186,treatment,2026-03-15,14,0
1187,treatment,2026-03-05,11,0
1188,treatment,2026-03-03,10,1
1189,control,2026-03-09,6,0
1190,treatment,2026-03-03,9,1
1191,treatment,2026-03-12,4,1
1192,control,2026-03-09,11,0
1193,treatment,2026-03-07,6,1
1194,treatment,2026-03-12,8,0
1195,control,2026-03-02,7,0
1196,treatment,2026-03-08,3,0
1197,control,2026-03-05,7,0
1198,control,2026-03-15,10,1
1199,treatment,2026-03-15,11,0
1200,treatment,2026-03-05,7,1
1201,treatment,2026-03-15,10,0
1202,treatment,2026-03-09,11,0
1203,treatment,2026-03-02,8,1
1204,treatment,2026-03-15,7,1
1205,control,2026-03-07,7,1
1206,treatment,2026-03-12,11,0
1207,treatment,2026-03-02,4,1
1208,control,2026-03-04,6,0
1209,treatment,2026-03-05,8,1
1210,control,2026-03-14,8,0
1211,treatment,2026-03-02,10,0
1212,control,2026-03-12,12,0
1213,control,2026-03-07,8,0
1214,control,2026-03-11,7,0
1215,control,2026-03-09,5,0
1216,control,2026-03-04,6,0
1217,treatment,2026-03-07,10,0
1218,control,2026-03-15,17,1
1219,treatment,2026-03-09,5,0
1220,treatment,2026-03-02,10,0
1221,treatment,2026-03-07,7,0
1222,treatment,2026-03-05,7,0
1223,treatment,2026-03-15,11,1
1224,treatment,2026-03-11,10,0
1225,treatment,2026-03-13,13,0
1226,treatment,2026-03-15,7,0
1227,control,2026-03-13,8,0
1228,control,2026-03-09,9,0
1229,treatment,2026-03-08,11,1
1230,treatment,2026-03-12,12,1
1231,control,2026-03-14,12,0
1232,treatment,2026-03-08,12,0
1233,treatment,2026-03-02,3,0
1234,control,2026-03-13,10,0
1235,control,2026-03-03,9,0
1236,control,2026-03-03,7,1
1237,treatment,2026-03-05,8,0
1238,treatment,2026-03-04,7,1
1239,control,2026-03-04,13,1
1240,treatment,2026-03-11,10,1
1241,control,2026-03-03,10,1
1242,control,2026-03-02,7,1
1243,treatment,2026-03-05,14,0
1244,control,2026-03-04,11,1
1245,treatment,2026-03-05,11,1
1246,control,2026-03-07,8,0
1247,treatment,2026-03-10,10,1
1248,control,2026-03-12,6,1
1249,control,2026-03-02,6,1
1250,control,2026-03-10,7,1
1251,control,2026-03-10,11,0
1252,control,2026-03-10,9,1
1253,control,2026-03-09,9,0
1254,treatment,2026-03-10,9,0
1255,treatment,2026-03-15,6,1
1256,control,2026-03-12,8,0
1257,control,2026-03-14,8,0
1258,treatment,2026-03-06,10,1
1259,control,2026-03-15,9,0
1260,treatment,2026-03-03,9,0
1261,treatment,2026-03-05,2,0
1262,treatment,2026-03-03,16,0
1263,treatment,2026-03-13,8,1
1264,control,2026-03-05,9,1
1265,control,2026-03-14,6,1
1266,control,2026-03-14,7,1
1267,treatment,2026-03-04,9,1
1268,control,2026-03-15,8,0
1269,control,2026-03-08,10,0
1270,treatment,2026-03-15,12,1
1271,treatment,2026-03-11,5,0
1272,treatment,2026-03-12,9,1
1273,control,2026-03-11,12,0
1274,treatment,2026-03-02,9,0
1275,treatment,2026-03-04,5,1
1276,control,2026-03-10,4,0
1277,control,2026-03-04,13,1
1278,control,2026-03-11,6,0
1279,treatment,2026-03-12,9,0
1280,control,2026-03-11,3,1
1281,treatment,2026-03-08,13,1
1282,treatment,2026-03-06,10,1
1283,control,2026-03-06,7,0
1284,control,2026-03-05,10,0
1285,control,2026-03-14,6,0
1286,treatment,2026-03-06,4,0
1287,treatment,2026-03-05,11,0
1288,control,2026-03-13,6,1
1289,control,2026-03-06,7,0
1290,control,2026-03-12,11,1
1291,control,2026-03-02,7,1
1292,treatment,2026-03-08,10,1
1293,treatment,2026-03-04,9,0
1294,treatment,2026-03-14,13,1
1295,treatment,2026-03-15,8,0
1296,treatment,2026-03-05,5,0
1297,treatment,2026-03-15,5,0
1298,control,2026-03-02,7,0
1299,control,2026-03-06,9,1
1300,treatment,2026-03-13,6,1
1301,treatment,2026-03-07,7,0
1302,treatment,2026-03-04,8,0
1303,control,2026-03-10,4,0
1304,treatment,2026-03-09,12,1
1305,treatment,2026-03-15,10,0
1306,treatment,2026-03-06,14,1
1307,treatment,2026-03-13,7,1
1308,treatment,2026-03-02,14,0
1309,treatment,2026-03-12,7,0
1310,control,2026-03-02,12,1
1311,control,2026-03-07,9,1
1312,treatment,2026-03-05,9,0
1313,treatment,2026-03-04,10,1
1314,control,2026-03-02,11,1
1315,treatment,2026-03-10,18,0
1316,treatment,2026-03-04,3,1
1317,control,2026-03-13,6,0
1318,treatment,2026-03-14,6,0
1319,control,2026-03-15,13,0
1320,treatment,2026-03-02,7,0
1321,control,2026-03-15,14,1
1322,treatment,2026-03-14,10,0
1323,control,2026-03-04,3,1
1324,treatment,2026-03-10,7,1
1325,treatment,2026-03-05,10,0
1326,control,2026-03-12,6,0
1327,control,2026-03-05,13,1
1328,control,2026-03-08,6,1
1329,control,2026-03-10,9,0
1330,control,2026-03-13,9,0
1331,treatment,2026-03-03,7,1
1332,control,2026-03-08,6,1
1333,treatment,2026-03-14,10,1
1334,control,2026-03-13,15,0
1335,treatment,2026-03-07,9,0
1336,treatment,2026-03-11,4,0
1337,treatment,2026-03-06,7,0
1338,control,2026-03-04,10,0
1339,control,2026-03-11,6,0
1340,treatment,2026-03-14,10,0
1341,control,2026-03-08,3,1
1342,treatment,2026-03-02,9,0
1343,treatment,2026-03-15,9,1
1344,treatment,2026-03-15,11,1
1345,control,2026-03-04,6,0
1346,control,2026-03-05,5,0
1347,control,2026-03-02,6,0
1348,treatment,2026-03-08,8,1
1349,treatment,2026-03-12,7,1
1350,treatment,2026-03-03,9,0
1351,control,2026-03-10,9,0
1352,treatment,2026-03-05,10,1
1353,control,2026-03-07,8,0
1354,treatment,2026-03-14,11,1
1355,treatment,2026-03-15,4,1
1356,treatment,2026-03-14,11,0
1357,treatment,2026-03-06,10,1
1358,control,2026-03-06,6,0
1359,control,2026-03-15,9,0
1360,treatment,2026-03-15,11,0
1361,control,2026-03-10,8,0
1362,treatment,2026-03-05,9,1
1363,control,2026-03-11,6,0
1364,control,2026-03-09,13,0
1365,treatment,2026-03-04,6,0
1366,treatment,2026-03-05,5,1
1367,treatment,2026-03-15,5,0
1368,control,2026-03-10,4,1
1369,control,2026-03-03,10,1
1370,control,2026-03-11,5,1
1371,treatment,2026-03-10,6,1
1372,treatment,2026-03-10,10,0
1373,treatment,2026-03-06,15,0
1374,treatment,2026-03-05,7,0
1375,control,2026-03-02,6,0
1376,treatment,2026-03-13,9,0
1377,treatment,2026-03-08,7,1
1378,treatment,2026-03-06,9,1
1379,treatment,2026-03-12,14,1
1380,control,2026-03-12,6,1
1381,treatment,2026-03-05,13,0
1382,control,2026-03-07,8,0
1383,treatment,2026-03-03,7,1
1384,control,2026-03-05,9,0
1385,control,2026-03-15,11,1
1386,treatment,2026-03-08,6,0
1387,control,2026-03-04,9,1
1388,treatment,2026-03-05,13,0
1389,treatment,2026-03-09,8,0
1390,treatment,2026-03-15,11,0
1391,control,2026-03-03,10,1
1392,treatment,2026-03-14,7,0
1393,treatment,2026-03-05,6,0
1394,control,2026-03-05,14,0
1395,control,2026-03-05,6,0
1396,treatment,2026-03-09,7,0
1397,control,2026-03-03,7,1
1398,control,2026-03-06,11,0
1399,treatment,2026-03-08,19,0
1400,treatment,2026-03-09,8,0
1401,treatment,2026-03-06,7,1
1402,control,2026-03-06,6,0
1403,treatment,2026-03-04,9,0
1404,treatment,2026-03-08,5,0
1405,control,2026-03-14,8,0
1406,treatment,2026-03-11,6,0
1407,treatment,2026-03-11,7,1
1408,control,2026-03-05,7,1
1409,treatment,2026-03-04,11,0
1410,control,2026-03-14,11,0
1411,control,2026-03-13,6,1
1412,control,2026-03-05,10,0
1413,treatment,2026-03-06,10,0
1414,control,2026-03-05,10,0
1415,treatment,2026-03-04,8,1
1416,treatment,2026-03-14,15,0
1417,control,2026-03-05,7,0
1418,control,2026-03-15,10,0
1419,treatment,2026-03-04,8,0
1420,treatment,2026-03-15,9,0
1421,treatment,2026-03-09,6,0
1422,treatment,2026-03-13,6,0
1423,treatment,2026-03-03,13,0
1424,control,2026-03-06,7,1
1425,control,2026-03-13,4,0
1426,control,2026-03-04,8,0
1427,control,2026-03-12,8,0
1428,treatment,2026-03-14,7,1
1429,control,2026-03-03,5,1
1430,treatment,2026-03-15,9,1
1431,treatment,2026-03-02,12,0
1432,control,2026-03-09,12,0
1433,treatment,2026-03-06,10,0
1434,treatment,2026-03-14,7,1
1435,control,2026-03-05,4,0
1436,control,2026-03-08,7,1
1437,control,2026-03-11,5,0
1438,treatment,2026-03-10,7,0
1439,treatment,2026-03-07,15,0
1440,treatment,2026-03-15,10,0
1441,treatment,2026-03-10,9,1
1442,treatment,2026-03-04,6,1
1443,treatment,2026-03-04,8,0
1444,treatment,2026-03-06,12,0
1445,control,2026-03-08,8,0
1446,control,2026-03-08,9,0
1447,treatment,2026-03-15,7,0
1448,treatment,2026-03-13,12,0
1449,control,2026-03-11,8,0
1450,treatment,2026-03-08,9,1
1451,treatment,2026-03-06,10,0
1452,treatment,2026-03-10,9,1
1453,control,2026-03-05,8,1
1454,control,2026-03-12,8,0
1455,treatment,2026-03-06,16,1
1456,control,2026-03-08,10,0
1457,treatment,2026-03-05,7,1
1458,control,2026-03-10,9,1
1459,treatment,2026-03-03,12,1
1460,control,2026-03-13,7,0
1461,treatment,2026-03-02,8,0
1462,control,2026-03-14,8,0
1463,treatment,2026-03-03,10,1
1464,treatment,2026-03-13,9,0
1465,control,2026-03-03,6,1
1466,treatment,2026-03-03,7,0
1467,treatment,2026-03-14,15,0
1468,treatment,2026-03-15,15,0
1469,control,2026-03-05,11,0
1470,control,2026-03-07,8,0
1471,treatment,2026-03-07,8,0
1472,control,2026-03-12,5,0
1473,control,2026-03-05,10,0
1474,control,2026-03-04,9,1
1475,control,2026-03-03,7,1
1476,control,2026-03-12,12,0
1477,control,2026-03-06,6,0
1478,control,2026-03-03,8,0
1479,treatment,2026-03-11,8,0
1480,treatment,2026-03-12,5,0
1481,control,2026-03-11,3,1
1482,control,2026-03-06,5,0
1483,treatment,2026-03-14,8,0
1484,control,2026-03-05,8,0
1485,control,2026-03-07,8,1
1486,treatment,2026-03-15,11,1
1487,control,2026-03-15,11,0
1488,treatment,2026-03-04,13,1
1489,treatment,2026-03-04,10,0
1490,control,2026-03-05,10,1
1491,control,2026-03-06,10,1
1492,control,2026-03-04,11,0
1493,treatment,2026-03-05,7,0
1494,treatment,2026-03-11,11,1
1495,treatment,2026-03-10,6,1
1496,treatment,2026-03-11,12,0
1497,control,2026-03-14,9,0
1498,treatment,2026-03-09,9,0
1499,control,2026-03-07,8,1
1500,treatment,2026-03-02,11,0
1501,control,2026-03-08,11,0
1502,control,2026-03-14,10,0
1503,control,2026-03-08,6,0
1504,control,2026-03-13,10,0
1505,treatment,2026-03-13,12,0
1506,control,2026-03-11,12,0
1507,treatment,2026-03-06,14,0
1508,control,2026-03-15,10,0
1509,control,2026-03-03,6,1
1510,control,2026-03-08,3,0
1511,control,2026-03-06,8,0
1512,treatment,2026-03-02,12,0
1513,treatment,2026-03-07,7,0
1514,control,2026-03-09,6,1
1515,control,2026-03-02,6,0
1516,treatment,2026-03-10,8,0
1517,control,2026-03-14,11,0
1518,control,2026-03-06,7,0
1519,control,2026-03-13,9,0
1520,control,2026-03-15,4,1
1521,control,2026-03-03,5,1
1522,control,2026-03-10,5,0
1523,control,2026-03-02,6,1
1524,control,2026-03-12,4,0
1525,treatment,2026-03-06,10,0
1526,control,2026-03-07,6,0
1527,control,2026-03-06,6,0
1528,treatment,2026-03-10,8,0
1529,control,2026-03-06,8,1
1530,treatment,2026-03-14,9,0
1531,control,2026-03-08,8,0
1532,control,2026-03-15,8,0
1533,control,2026-03-03,10,1
1534,treatment,2026-03-06,13,1
1535,treatment,2026-03-05,4,1
1536,control,2026-03-06,8,1
1537,control,2026-03-13,5,1
1538,treatment,2026-03-13,10,1
1539,treatment,2026-03-12,6,1
1540,treatment,2026-03-02,14,0
1541,treatment,2026-03-08,5,0
1542,control,2026-03-07,9,0
1543,treatment,2026-03-04,7,1
1544,treatment,2026-03-03,6,1
1545,treatment,2026-03-07,11,0
1546,treatment,2026-03-13,4,1
1547,control,2026-03-03,6,1
1548,treatment,2026-03-11,12,1
1549,control,2026-03-15,9,1
1550,treatment,2026-03-14,5,1
1551,control,2026-03-05,7,1
1552,control,2026-03-09,8,0
1553,treatment,2026-03-08,10,0
1554,control,2026-03-10,8,1
1555,treatment,2026-03-14,11,0
1556,treatment,2026-03-06,13,0
1557,treatment,2026-03-03,11,0
1558,treatment,2026-03-07,11,0
1559,treatment,2026-03-12,9,1
1560,treatment,2026-03-15,10,0
1561,treatment,2026-03-15,11,1
1562,control,2026-03-03,5,1
1563,treatment,2026-03-06,9,0
1564,control,2026-03-12,8,0
1565,control,2026-03-05,13,0
1566,treatment,2026-03-06,10,1
1567,treatment,2026-03-05,9,0
1568,treatment,2026-03-02,14,1
1569,treatment,2026-03-08,5,0
